Year,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
2020,95869,<2008,Battery Electric,NEWFLYER,Heavy,13
2020,93656,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93518,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95141,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93625,2018,Battery Electric,OTHER/UNK,Heavy,11
2020,95299,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,95851,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,90679,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,90320,_RARE_,Battery Electric,OTHER/UNK,Heavy,5
2020,93647,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95226,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93685,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,93696,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93249,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92457,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,90445,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93620,2019,Battery Electric,_RARE_,Heavy,1
2020,92355,<2008,Battery Electric,_RARE_,Heavy,1
2020,93119,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95653,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92437,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,95261,2019,Battery Electric,NEWFLYER,Heavy,2
2020,94103,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94618,2009,Battery Electric,OTHER/UNK,Heavy,8
2020,95274,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,93147,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,90739,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94141,2019,Battery Electric,_RARE_,Heavy,11
2020,92172,2019,Battery Electric,NEWFLYER,Heavy,8
2020,94551,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95664,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95739,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95757,2009,Battery Electric,OTHER/UNK,Heavy,4
2020,90667,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95115,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,94180,_RARE_,Battery Electric,OTHER/UNK,Heavy,4
2020,95116,2019,Battery Electric,OTHER/UNK,Heavy,8
2020,93651,2019,Battery Electric,OTHER/UNK,Heavy,9
2020,95859,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,91752,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,92321,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95039,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90670,2018,Battery Electric,NEWFLYER,Heavy,14
2020,90476,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,94008,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,95673,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92753,2018,Battery Electric,NEWFLYER,Heavy,12
2020,95008,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,95875,_RARE_,Battery Electric,OTHER/UNK,Heavy,14
2020,93622,2018,Battery Electric,_RARE_,Heavy,7
2020,93394,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94576,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94581,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95668,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95120,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95449,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,90812,_RARE_,Battery Electric,OTHER/UNK,Heavy,4
2020,95459,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,94583,2019,Battery Electric,NEWFLYER,Heavy,6
2020,95557,2019,Battery Electric,OTHER/UNK,Heavy,6
2020,95113,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93222,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94580,2019,Battery Electric,OTHER/UNK,Heavy,15
2020,94565,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93614,_RARE_,Battery Electric,OTHER/UNK,Heavy,7
2020,92956,2018,Battery Electric,NEWFLYER,Heavy,2
2020,90355,<2008,Battery Electric,OTHER/UNK,Heavy,3
2020,93182,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94910,<2008,Battery Electric,OTHER/UNK,Heavy,4
2020,94405,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95890,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92424,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93630,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90302,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,90693,2019,Battery Electric,NEWFLYER,Heavy,3
2020,94549,2019,Battery Electric,OTHER/UNK,Heavy,13
2020,93631,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95276,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95858,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,95491,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95883,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94606,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94548,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94565,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93624,2009,Battery Electric,OTHER/UNK,Heavy,5
2020,92355,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93618,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,93687,2009,Battery Electric,OTHER/UNK,Heavy,5
2020,95044,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,92806,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94706,2019,Battery Electric,OTHER/UNK,Heavy,10
2020,94126,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93406,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94571,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,95523,_RARE_,Battery Electric,NEWFLYER,Heavy,1
2020,95771,_RARE_,Battery Electric,NEWFLYER,Heavy,5
2020,94988,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95656,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95541,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,91805,_RARE_,Battery Electric,_RARE_,Heavy,1
2020,90293,2019,Battery Electric,NEWFLYER,Heavy,1
2020,95859,2018,Battery Electric,NEWFLYER,Heavy,1
2020,90803,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,95455,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95112,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95227,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94704,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93212,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93642,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94579,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,92274,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,90482,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,94597,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,93109,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93288,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95237,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94705,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,94967,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92118,2018,Battery Electric,OTHER/UNK,Heavy,5
2020,94659,2019,Battery Electric,NEWFLYER,Heavy,10
2020,95069,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93639,2009,Battery Electric,OTHER/UNK,Heavy,13
2020,95878,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90352,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,94105,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,90560,_RARE_,Battery Electric,_RARE_,Heavy,10
2020,94612,2009,Battery Electric,OTHER/UNK,Heavy,4
2020,93529,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94138,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,95218,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95680,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,93692,2019,Battery Electric,OTHER/UNK,Heavy,8
2020,90783,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92790,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93632,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,95118,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94359,2019,Battery Electric,NEWFLYER,Heavy,1
2020,92891,<2008,Battery Electric,OTHER/UNK,Heavy,12
2020,92352,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,95869,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92238,<2008,Battery Electric,_RARE_,Heavy,4
2020,93108,<2008,Battery Electric,OTHER/UNK,Heavy,5
2020,95892,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95141,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93214,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93112,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95046,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95336,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,93665,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,95352,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,95675,2009,Battery Electric,OTHER/UNK,Heavy,5
2020,94003,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93215,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,95500,2019,Battery Electric,OTHER/UNK,Heavy,16
2020,95221,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95655,2019,Battery Electric,OTHER/UNK,Heavy,6
2020,95117,_RARE_,Battery Electric,_RARE_,Heavy,1
2020,93614,_RARE_,Battery Electric,_RARE_,Heavy,2
2020,94584,2018,Battery Electric,OTHER/UNK,Heavy,9
2020,94495,<2008,Battery Electric,OTHER/UNK,Heavy,15
2020,95487,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95114,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92317,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95237,2019,Battery Electric,NEWFLYER,Heavy,3
2020,93655,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95668,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93103,2019,Battery Electric,NEWFLYER,Heavy,12
2020,92841,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93619,2018,Battery Electric,OTHER/UNK,Heavy,3
2020,93919,_RARE_,Battery Electric,OTHER/UNK,Heavy,14
2020,95841,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93532,_RARE_,Battery Electric,NEWFLYER,Heavy,5
2020,95116,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92288,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,94135,2009,Battery Electric,NEWFLYER,Heavy,11
2020,93212,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95478,2019,Battery Electric,OTHER/UNK,Heavy,15
2020,95880,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95904,2009,Battery Electric,NEWFLYER,Heavy,1
2020,93448,_RARE_,Battery Electric,NEWFLYER,Heavy,4
2020,95871,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93517,2009,Battery Electric,OTHER/UNK,Heavy,11
2021,90001,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90010,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,90011,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90012,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,90012,2019,Battery Electric,NEW FLYER,Heavy,20
2021,90012,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90012,2020,Battery Electric,FORD,Heavy,28
2021,90012,2020,Battery Electric,NEW FLYER,Heavy,20
2021,90012,2020,Battery Electric,PROTERRA,Heavy,25
2021,90012,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90012,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90023,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90031,2018,Battery Electric,OTHER/UNK,Heavy,1
2021,90031,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90040,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90042,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90046,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90046,2021,Battery Electric,OTHER/UNK,Heavy,8
2021,90058,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90061,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,90063,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,90065,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90201,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,90211,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90221,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,90221,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,90230,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90230,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90232,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,90232,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90240,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90241,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90242,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90248,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90250,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90250,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90260,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90260,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90262,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90274,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90277,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90280,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90291,2011,Battery Electric,OTHER/UNK,Heavy,1
2021,90302,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90502,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90503,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90601,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,90601,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,90621,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90621,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90631,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,90631,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90650,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,90650,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90660,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90670,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,90670,2021,Battery Electric,OTHER/UNK,Heavy,7
2021,90670,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90701,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,90703,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90706,2018,Battery Electric,OTHER/UNK,Heavy,2
2021,90710,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90720,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90723,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90723,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90731,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90740,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90740,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,90744,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90745,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90745,2022,Battery Electric,OTHER/UNK,Heavy,4
2021,90746,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,90755,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90755,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90755,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,90801,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90802,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,90805,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90806,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,90807,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,90808,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90813,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,90815,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,90840,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91010,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91101,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,91109,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91204,2019,Battery Electric,OTHER/UNK,Heavy,2
2021,91204,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91302,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91302,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91302,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91307,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91311,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91311,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91316,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91325,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91325,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91326,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91331,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91340,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91342,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,91342,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,91342,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91343,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91345,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91350,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91350,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91351,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91351,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91352,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,91352,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91355,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91360,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91360,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91390,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,91402,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91405,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,91406,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91436,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91602,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91605,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91605,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91607,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91702,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91706,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,91706,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91708,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91709,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91710,2020,Battery Electric,OTHER/UNK,Heavy,8
2021,91710,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,91715,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91723,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91724,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91730,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91730,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91731,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91731,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,91732,2018,Battery Electric,OTHER/UNK,Heavy,2
2021,91732,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,91739,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91740,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,91740,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91741,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91744,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91745,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91746,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91748,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91750,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,91752,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,91761,2020,Battery Electric,OTHER/UNK,Heavy,11
2021,91761,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,91761,2022,Battery Electric,OTHER/UNK,Heavy,6
2021,91762,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91763,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91763,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91764,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91765,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91766,2020,Battery Electric,OTHER/UNK,Heavy,8
2021,91766,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91767,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91767,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91770,2020,Battery Electric,FORD,Heavy,19
2021,91770,2021,Battery Electric,OTHER/UNK,Heavy,5
2021,91773,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91776,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91786,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,91786,2021,Battery Electric,OTHER/UNK,Heavy,7
2021,91786,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91789,<2008,Battery Electric,OTHER/UNK,Heavy,1
2021,91791,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91801,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91802,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,91803,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,91803,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91803,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,91901,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,91910,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,91910,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91911,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91911,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,91950,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,91977,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,91977,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,91978,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92007,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92008,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92010,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92010,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92020,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92020,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92021,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92021,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92023,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92024,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92024,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92024,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92025,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92027,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,92027,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92027,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,92028,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92028,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92028,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92029,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92029,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92029,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92037,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92037,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92040,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92040,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92056,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92056,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92058,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92064,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92065,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92065,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,92069,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92069,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92078,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92082,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92082,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92093,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92101,2020,Battery Electric,OTHER/UNK,Heavy,13
2021,92101,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92105,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,92105,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92110,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92111,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92117,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92120,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92123,2020,Battery Electric,OTHER/UNK,Heavy,8
2021,92127,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92139,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92154,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92201,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92201,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92201,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92202,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92202,2022,Battery Electric,OTHER/UNK,Heavy,5
2021,92203,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92203,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92203,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92211,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92211,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,92220,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92223,<2008,Battery Electric,OTHER/UNK,Heavy,1
2021,92234,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92234,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92236,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92239,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92243,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92243,2022,Battery Electric,OTHER/UNK,Heavy,1
