FID,LineDirId,StopName,RTID,Routes
2364,211900,Park Victoria & Edsel,63530," 47, 247"
2365,212060,Calaveras & Park Victoria,63531,47
2366,212060,Calaveras & Hillview,63532,47
2367,212060,Calaveras & Milpitas,63533,47
2368,212061,Calaveras & Milpitas,63542,47
2369,212061,Calaveras & Hillview,63543,47
2370,212061,Dempsey & Park Victoria,63544,47
2371,211901,Park Victoria & Edsel,63545," 47, 247"
2372,211901,Park Victoria & Yosemite,63546," 47, 247"
2373,211901,Park Victoria & Acadia,63547," 47, 247"
2374,211901,Park Victoria & Yellowstone,63548," 47, 247"
2375,211901,Park Victoria & Big Basin,63549," 47, 247"
2376,212231,Morrill & Landess,63550," 70, 104"
2377,212231,Morrill & Capewood,63551,70
2378,212231,Morrill & Cropley,63552," 70, 104"
2379,212231,Morrill & Valhalla,63553,70
2380,212231,Morrill & Cataldi,63554," 70, 104"
2381,212231,Morrill & Hostetter,63555,70
2382,212231,Hostetter & Agua Vista,63556,70
2383,212231,Flickinger & Villagetree,63557,70
2384,212231,Flickinger & Lowney,63558,70
2385,212231,Flickinger & Sierra,63559,70
2386,212231,Flickinger & Hikido,63560,70
2387,212231,Jackson & Mabury,63563," 70,  70"
2388,212231,Jackson & Ashglen,63564,70
2389,212231,Jackson & Lanning,63565," 70,  70"
2390,212231,Jackson & McKee,63566," 70,  70"
2391,212231,Jackson & San Jose Regional Medical Center,63567,70
2392,212231,Jackson & Alexian,63568,70
2393,212231,Jackson & Alum Rock,63569," 70,  70"
2394,212231,Jackson & Woodset,63570,70
2395,212231,Jackson & Kammerer,63571,70
2396,212231,Jackson & Bambi,63572,70
2397,212231,Jackson & Story,63573,70
2398,212231,Adrian & Amador,63574,70
2399,212231,Adrian & Newton,63575,70
2400,212231,Adrian & Sullivan,63576,70
2401,212041,Capitol & McLaughlin,63582," 42,  71, 122"
2402,212291,Senter & Capitol,63583," 71,  73"
2403,212291,Senter & Singleton,63584," 71,  73"
2404,212291,Senter & Buckeye,63585," 71,  72,  73"
2405,212291,Senter & Forestbrook,63586," 71,  72,  73"
2406,212291,Senter & El Cajon,63587," 71,  72,  73"
2407,212291,Senter & Coyote,63588," 71,  72,  73"
2408,212291,Senter & San Ramon,63589," 71,  72,  73"
2409,212291,Senter & Ezie,63590," 71,  72,  73"
2410,212041,Senter & Monterey,63591," 42,  71,  72,  73"
2411,212290,White & Quimby,63592,71
2412,212290,White & Norwood,63593,71
2413,212290,White & Bon Bon,63594,71
2414,212290,White & Cunningham,63595,71
2415,212290,White & Marten,63596,71
2416,212290,White & McKinley,63597,71
2417,212290,White & Candler,63598,71
2418,212290,White & Lieb,63599,71
2419,211910,White & Story,63600," 71,  25"
2420,211910,White & Buckner,63601," 71,  25"
2421,211910,White & Easthills,63602," 71,  25"
2422,211910,White & Florence,63603," 71,  25"
2423,212290,White & Alum Rock,63604,71
2424,212290,White & Madeline,63605,71
2425,212290,White & Warm Springs,63606,71
2426,212290,White & McKee,63607,71
2427,212290,White & Modred,63609,71
2428,212290,White & Mabury,63610,71
2429,212290,White & Kyle,63611,71
2430,212290,White & Fiji,63612,71
2431,212290,Piedmont & Noble,63613,71
2432,212290,Piedmont & Whitman,63614,71
2433,212290,Piedmont & Suncrest,63615,71
2434,212290,Piedmont & Sierra,63616,71
2435,212290,Piedmont & Pinnacle,63617,71
2436,212290,Piedmont & Old Piedmont,63618,71
2437,212290,Piedmont & Hostetter,63619,71
2438,212290,Piedmont & Trafalgar,63620,71
2439,212290,Piedmont & Farthing,63621,71
2440,212290,Piedmont & Cropley,63622,71
2441,212290,Piedmont & Tunis,63623,71
2442,212290,Piedmont & Rowley,63624,71
2443,212290,Piedmont & Madrid,63625,71
2444,212290,Landess & Edgehill,63626,71
2445,212290,Landess & Montara,63627,71
2446,211890,Yellowstone & Butano,63628,246
2447,211890,Yellowstone & Westridge,63629,246
2448,211890,Sequoia & Crater Lake,63630,246
2449,211890,Temple & Yosemite,63631,246
2450,211890,Temple & Yosemite,63632,246
2451,211890,Temple & Canton,63633,246
2452,211890,Temple & Burley,63634,246
2453,211890,Calaveras & Temple,63635,246
2454,211890,Calaveras & Gadsen,63636,246
2455,211890,Calaveras & Carnegie,63637,246
2456,211890,Park Victoria & Calaveras,63638,"246, 247"
2457,211890,Park Victoria & Park Heights,63639,"246, 247"
2458,211890,Park Victoria & Kennedy,63640,"246, 247"
2459,211890,Park Victoria & Traughber,63641,"246, 247"
2460,211890,Jacklin & Interstate 680,63642,"246, 247"
2461,211890,Jacklin & Hillview,63643,"246, 247"
2462,211891,Jacklin & Escuela,63650,"246, 247"
2463,211891,Jacklin & Hillview,63651,"246, 247"
2464,211891,Jacklin & Interstate 680,63652,"246, 247"
2465,211891,Park Victoria & Daniel,63653,"246, 247"
2466,211891,Park Victoria & Kennedy,63654,"246, 247"
2467,211891,Park Victoria & Park Heights,63655,"246, 247"
2468,211891,Park Victoria & Calaveras,63656,"246, 247"
2469,211891,Calaveras & Calaveras Court,63657,246
2470,211891,Calaveras & Gadsen,63658,246
2471,211891,Temple & Burley,63659,246
2472,211891,Temple & Canton,63660,246
2473,211891,Temple & Waylie,63661,246
2474,211891,Temple & Yosemite,63662,246
2475,211891,Sequoia & Big Bend,63663,246
2476,211891,Sequoia & Grand Teton,63664,246
2477,211891,Yellowstone & Sequoia,63665,246
2478,211891,Yellowstone & Westridge,63666,246
2479,211891,Yellowstone & Butano,63667,246
2480,212291,Piedmont & Cropley,63668,71
2481,212291,Piedmont & Farthing,63669,71
2482,212291,Piedmont & Isadora,63670,71
2483,212291,Piedmont & Hostetter,63671,71
2484,212291,Piedmont & Mattos,63672,71
2485,212291,Piedmont & Pinnacle,63673,71
2486,212291,Piedmont & Sierra,63674,71
2487,212291,Piedmont & Berryesa,63675,71
2488,212291,Piedmont & Noble,63676,71
2489,212291,White & Nashville,63677,71
2490,212190,White & Patt,63678," 64,  71, 64A"
2491,212190,White & McKee,63679," 64,  71, 64A"
2492,212291,White & Warm Springs,63680,71
2493,211911,White & Alum Rock,63681," 71,  25"
2494,211911,White & Easthills,63682," 71,  25"
2495,212291,White & Story,63683,71
2496,212291,White & Sienna,63684,71
2497,212291,White & McKinley,63685,71
2498,212291,White & Rocky Mountain,63686,71
2499,212291,White & Ocala,63687,71
2500,212291,White & Cunningham,63688,71
2501,212291,White & Lake Cunningham,63689,71
2502,212291,White & Tully,63690,71
2503,212291,White & Glen Como,63691,71
2504,212291,White & Glen Donegel,63692,71
2505,212291,White & Norwood,63693,71
2506,212520,Santa Teresa Station,63694, 
2507,212040,Bernal & Via Serena,63697,266
2508,212300,Senter & Monterey,63705," 72,  72"
2509,212300,Sylvandale & Senter,63706,72
2510,212300,Sylvandale & Nash,63707,72
2511,212300,Yerba Buena & Kauai,63708,72
2512,212300,Yerba Buena & Ambrose,63709,72
2513,212300,McLaughlin & Yerba Buena,63710,72
2514,212300,McLaughlin & Lightland,63711,72
2515,212300,McLaughlin & Alvernaz,63712,72
2516,212300,McLaughlin & Isengard,63713,72
2517,212300,McLaughlin & Capitol Expressway,63714,72
2518,212300,McLaughlin & Sylvia,63715,72
2519,212300,McLaughlin & Umbarger,63716,72
2520,212300,McLaughlin & Quamme,63717,72
2521,212300,McLaughlin & Candia,63718,72
2522,212300,McLaughlin & Tully,63719,72
2523,212300,McLaughlin & Midpine,63720,72
2524,212300,McLaughlin & Bayard,63721,72
2525,212300,McLaughlin & Turtlerock,63722,72
2526,212300,McLaughlin & Fair,63723,72
2527,212300,McLaughlin & Carnelian,63724,72
2528,212300,McLaughlin & Panoche,63725,72
2529,212300,McLaughlin & Story,63726,72
2530,212300,McLaughlin & Interstate 280,63727,72
2531,212300,McLaughlin & Sunny,63728,72
2532,212300,San Antonio & 24th,63729,72
2533,212300,San Antonio & 21st,63730,72
2534,212300,San Antonio & 19th,63731,72
2535,212300,San Carlos & 16th,63732,72
2536,212300,San Carlos & 13th,63733,72
2537,212300,11th & San Antonio,63734," 72,  73"
2538,212301,San Fernando & 7th,63735," 72,  73"
2539,212301,San Carlos & 10th,63736,72
2540,212301,San Carlos & 13th,63737,72
2541,212301,San Carlos & 17th,63739,72
2542,212301,San Antonio & 18th,63740,72
2543,212301,San Antonio & 21st,63741,72
2544,212301,San Antonio & 24th,63742,72
2545,212301,McLaughlin & Interstate 280,63743,72
2546,212301,McLaughlin & Story,63744,72
2547,212301,McLaughlin & Winslow,63745,72
2548,212301,McLaughlin & Carnelian,63746,72
2549,212301,McLaughlin & Algiers,63747,72
2550,212301,McLaughlin & Phelan,63748,72
2551,212301,McLaughlin & Glenfinnan,63749,72
2552,212301,McLaughlin & Summerside,63750,72
2553,212301,McLaughlin & Midpine,63751,72
2554,212301,McLaughlin & Tully,63752,72
2555,212301,McLaughlin & Candia,63753,72
2556,212301,McLaughlin & Mallott,63754,72
2557,212301,McLaughlin & Umbarger,63755,72
2558,212301,McLaughlin & Sylvia,63756,72
2559,212301,McLaughlin & Capitol,63757,72
2560,212301,McLaughlin & Capitol Expressway,63758,72
2561,212301,McLaughlin & Theoden,63759,72
2562,212301,McLaughlin & Muriel,63760,72
2563,212301,McLaughlin & Valdosta,63761,72
2564,212301,Yerba Buena & McLaughlin,63762,72
2565,212301,Yerba Buena & Tuers,63763,72
2566,212301,Yerba Buena & Sunbrook,63764,72
2567,212301,Sylvandale & Nash,63765,72
2568,212041,Branham & Monterey,63766,42
2569,212041,Branham & Corte Verde,63767,42
2570,212041,Branham & Lyric,63768,42
2571,212041,Branham & Rahway,63769,42
2572,212041,Roeder & Grey Ghost,63770,42
2573,212310,Senter & Capitol Expressway,63782,73
2574,212310,Senter & Independence,63783,73
2575,212310,Senter & Lewis,63784,73
2576,212310,Senter & Oldham,63785,73
2577,212310,Senter & Umbarger,63786,73
2578,212310,Senter & Feldspar,63787,73
2579,212310,Senter & Baltic,63788,73
2580,212310,Senter & Quinn,63789,73
2581,212310,Senter & Burke,63790,73
2582,212310,Senter & Wool Creek,63791,73
2583,212310,Senter & Needles,63792,73
2584,212310,Senter & Phelan,63793,73
2585,212310,Senter & Alma,63794,73
2586,212310,Senter & Kelly Park,63795,73
2587,212310,11th & Keyes,63796,73
2588,212310,11th & Martha,63797,73
2589,212310,11th & Margaret,63798,73
2590,212310,11th & William,63799,73
2591,212311,10th & San Antonio,63800,73
2592,212311,10th & San Salvador,63801,73
2593,212311,10th & Reed,63802,73
2594,212311,10th & Martha,63803,73
2595,212311,Senter & Alma,63804,73
2596,212311,Senter & Phelan,63805,73
2597,212311,Senter & Needles,63806,73
2598,212311,Senter & Wool Creek,63807,73
2599,212311,Senter & Burke,63808,73
2600,212311,Senter & Tully,63809,73
2601,212311,Senter & Baltic,63810,73
2602,212311,Senter & Feldspar,63811,73
2603,212311,Senter & Umbarger,63812,73
2604,212311,Senter & Balfour,63813,73
2605,212311,Senter & Lewis,63814,73
2606,212311,Senter & Independence,63815,73
2607,212311,Senter & Southside,63816,73
2608,212230,OCALA & CAPITOL,63817,70
2609,211811,Capitol & Story,63821,"103, 522"
2610,212561,CAPITOL & MCKEE LR STATION,63826, 
2611,212561,CAPITOL & GILCHRIST,63829, 
2612,212561,Capitol & Ohlone,63832, 
2613,212561,CAPITOL & LONGFORD,63835, 
2614,212561,CAPITOL & CROPLEY,63836, 
2615,212210,Great Mall & Montague,63840," 66,  66"
2616,212050,GREAT MALL & GREAT MALL TC,63841," 66,  66, 200, 200,  44"
2617,212051,Tasman & Alder,63843,44
2618,212210,GREAT MALL & MCCANDLESS,63844," 66,  66"
2619,211950,Capitol & Hostetter,63848," 70,  70, 270"
2620,212560,CAPITOL & LONGFORD,63849, 
2621,212560,Capitol & Ohlone,63853, 
